date,name,place,price
2016-11-03,紫椰菜,云南,2.3
2016-11-04,紫椰菜,云南/西安,2.2
2016-11-05,紫椰菜,云南/西安,2.5
2016-11-06,紫椰菜,云南/西安,2.5
2016-11-07,紫椰菜,云南/西安,2.5
2016-11-08,紫椰菜,云南/西安,2.5
2016-11-09,紫椰菜,云南/西安,2.3
2016-11-10,紫椰菜,云南/西安,2.4
2016-11-11,紫椰菜,云南/西安,2.4
2016-11-12,紫椰菜,云南/西安,2.5
2016-11-13,紫椰菜,云南/西安,2.5
2016-11-14,紫椰菜,云南/西安,2.4
2016-11-15,紫椰菜,云南/西安,2.5
2016-11-16,紫椰菜,云南/西安,2.8
2016-11-17,紫椰菜,云南/西安,2.8
2016-11-18,紫椰菜,云南,2.8
2016-11-19,紫椰菜,云南,2.8
2016-11-20,紫椰菜,云南,2.9
2016-11-21,紫椰菜,云南,2.8
2016-11-22,紫椰菜,云南,2.9
2016-11-23,紫椰菜,云南,2.8
2016-11-24,紫椰菜,云南,2.8
2016-11-25,紫椰菜,云南/陕西,2.8
2016-11-26,紫椰菜,云南/陕西,2.9
2016-11-27,紫椰菜,云南/陕西,3.0
2016-11-28,紫椰菜,云南/陕西,2.9
2016-11-29,紫椰菜,云南/陕西,3.0
2016-11-30,紫椰菜,云南/陕西,3.0
2016-12-01,紫椰菜,云南/陕西,3.1
2016-12-02,紫椰菜,云南/陕西,3.0
2016-12-03,紫椰菜,云南/陕西,3.0
2016-12-04,紫椰菜,云南/陕西,3.0
2016-12-05,紫椰菜,云南/陕西,3.2
2016-12-06,紫椰菜,云南/陕西,3.2
2016-12-07,紫椰菜,云南/陕西,3.3
2016-12-08,紫椰菜,云南/陕西,3.2
2016-12-10,紫椰菜,云南/西安,3.2
2016-12-11,紫椰菜,云南/西安,3.2
2016-12-12,紫椰菜,云南/西安,3.2
2016-12-13,紫椰菜,云南/西安,3.0
2016-12-14,紫椰菜,云南/西安,3.2
2016-12-15,紫椰菜,云南/西安,3.0
2016-12-16,紫椰菜,云南,3.0
2016-12-17,紫椰菜,云南,3.0
2016-12-18,紫椰菜,云南,2.8
2016-12-19,紫椰菜,云南,2.9
2016-12-20,紫椰菜,云南,2.9
2016-12-21,紫椰菜,云南,2.8
2016-12-22,紫椰菜,云南,2.8
2016-12-23,紫椰菜,云南,3.0
2016-12-24,紫椰菜,云南,3.0
2016-12-25,紫椰菜,云南,3.0
2016-12-26,紫椰菜,云南,3.0
2016-12-27,紫椰菜,云南,3.0
2016-12-28,紫椰菜,云南,3.0
2016-12-29,紫椰菜,云南,3.3
2016-12-30,紫椰菜,云南,3.3
2016-12-31,紫椰菜,云南,3.3
2017-01-01,紫椰菜,云南,3.2
2017-01-02,紫椰菜,云南,3.5
2017-01-03,紫椰菜,云南,3.5
2017-01-04,紫椰菜,云南,3.5
2017-01-05,紫椰菜,云南,3.5
2017-01-06,紫椰菜,云南,3.5
2017-01-07,紫椰菜,云南,3.3
2017-01-08,紫椰菜,云南,3.2
2017-01-09,紫椰菜,云南,3.2
2017-01-10,紫椰菜,云南,3.3
2017-01-11,紫椰菜,云南,3.3
2017-01-12,紫椰菜,云南,3.3
2017-01-13,紫椰菜,云南,3.2
2017-01-14,紫椰菜,云南,3.3
2017-01-15,紫椰菜,云南,3.4
2017-01-16,紫椰菜,云南,3.4
2017-01-17,紫椰菜,云南,3.4
2017-01-18,紫椰菜,云南,3.5
2017-01-19,紫椰菜,云南,3.5
2017-01-20,紫椰菜,云南,3.6
2017-01-21,紫椰菜,云南,3.6
2017-01-22,紫椰菜,云南,3.6
2017-01-23,紫椰菜,云南,3.5
2017-01-24,紫椰菜,云南,3.5
2017-01-25,紫椰菜,云南,3.7
2017-01-26,紫椰菜,云南,3.8
2017-01-27,紫椰菜,云南,3.9
2017-01-28,紫椰菜,云南,3.9
2017-01-29,紫椰菜,云南,3.7
2017-01-30,紫椰菜,云南,3.5
2017-01-31,紫椰菜,云南,3.5
2017-02-01,紫椰菜,云南,3.5
2017-02-02,紫椰菜,云南,3.5
2017-02-03,紫椰菜,云南,3.5
2017-02-04,紫椰菜,云南,3.5
2017-02-05,紫椰菜,云南,3.5
2017-02-06,紫椰菜,云南,3.5
2017-02-07,紫椰菜,云南,3.5
2017-02-08,紫椰菜,云南,3.5
2017-02-09,紫椰菜,云南,3.5
2017-02-10,紫椰菜,云南,3.5
2017-02-11,紫椰菜,云南,3.2
2017-02-12,紫椰菜,云南,3.6
2017-02-13,紫椰菜,云南,3.5
2017-02-14,紫椰菜,云南,3.5
2017-02-15,紫椰菜,云南,3.5
2017-02-16,紫椰菜,云南,3.5
2017-02-17,紫椰菜,云南,3.5
2017-02-18,紫椰菜,云南,3.5
2017-02-19,紫椰菜,云南,3.5
2017-02-20,紫椰菜,云南,3.5
2017-02-21,紫椰菜,云南,3.5
2017-02-22,紫椰菜,云南,3.5
2017-02-23,紫椰菜,云南,3.0
2017-02-24,紫椰菜,云南,3.0
2017-02-25,紫椰菜,云南,3.3
2017-02-26,紫椰菜,云南,3.5
2017-02-27,紫椰菜,云南,3.5
2017-02-28,紫椰菜,云南,3.5
2017-03-01,紫椰菜,云南,3.3
2017-03-02,紫椰菜,云南,3.1
2017-03-03,紫椰菜,云南,3.0
2017-03-04,紫椰菜,云南,2.9
2017-03-05,紫椰菜,云南,2.8
2017-03-06,紫椰菜,云南,2.5
2017-03-07,紫椰菜,云南,2.5
2017-03-08,紫椰菜,云南,2.5
2017-03-09,紫椰菜,云南,2.8
2017-03-10,紫椰菜,云南,2.8
2017-03-11,紫椰菜,云南,2.8
2017-03-12,紫椰菜,云南,2.8
2017-03-13,紫椰菜,云南,2.8
2017-03-14,紫椰菜,云南,2.8
2017-03-15,紫椰菜,云南,2.9
2017-03-16,紫椰菜,云南,2.8
2017-03-17,紫椰菜,云南,2.6
2017-03-18,紫椰菜,云南,2.8
2017-03-19,紫椰菜,云南,2.8
2017-03-20,紫椰菜,云南,2.8
2017-03-21,紫椰菜,云南,2.8
2017-03-22,紫椰菜,云南,2.8
2017-03-23,紫椰菜,云南,2.7
2017-03-24,紫椰菜,云南,2.7
2017-03-25,紫椰菜,云南,2.7
2017-03-26,紫椰菜,云南,2.7
2017-03-27,紫椰菜,云南,2.7
2017-03-28,紫椰菜,云南,2.7
2017-03-29,紫椰菜,云南,2.7
2017-03-30,紫椰菜,云南,2.6
2017-03-31,紫椰菜,云南,2.6
2017-04-01,紫椰菜,云南,2.6
2017-04-02,紫椰菜,云南,2.6
2017-04-03,紫椰菜,云南,2.6
2017-04-04,紫椰菜,云南,2.5
2017-04-05,紫椰菜,云南,2.5
2017-04-06,紫椰菜,云南,2.3
2017-04-07,紫椰菜,云南,2.3
2017-04-08,紫椰菜,云南,2.3
2017-04-09,紫椰菜,云南,2.3
2017-04-10,紫椰菜,云南,2.3
2017-04-11,紫椰菜,云南,2.3
2017-04-12,紫椰菜,云南,2.3
2017-04-13,紫椰菜,云南,2.6
2017-04-14,紫椰菜,云南,2.4
2017-04-15,紫椰菜,云南,2.2
2017-04-16,紫椰菜,云南,2.2
2017-04-17,紫椰菜,云南,2.2
2017-04-18,紫椰菜,云南,2.3
2017-04-19,紫椰菜,云南,2.3
2017-04-20,紫椰菜,云南,2.3
2017-04-21,紫椰菜,云南,2.3
2017-04-22,紫椰菜,云南,2.3
2017-04-23,紫椰菜,云南,2.4
2017-04-24,紫椰菜,云南,2.4
2017-04-25,紫椰菜,云南,2.4
2017-04-26,紫椰菜,云南,2.4
2017-04-27,紫椰菜,云南,2.3
2017-04-28,紫椰菜,云南,2.3
2017-04-29,紫椰菜,云南,2.3
2017-04-30,紫椰菜,云南,2.3
2017-05-01,紫椰菜,云南,2.3
2017-05-02,紫椰菜,云南,2.4
2017-05-03,紫椰菜,云南,2.3
2017-05-04,紫椰菜,云南,2.2
2017-05-05,紫椰菜,云南/山东,2.1
2017-05-06,紫椰菜,云南/山东,2.0
2017-05-07,紫椰菜,云南/山东,2.1
2017-05-08,紫椰菜,云南/山东,2.0
2017-05-09,紫椰菜,云南/山东,2.1
2017-05-10,紫椰菜,云南/山东,2.0
2017-05-11,紫椰菜,云南/山东,1.9
2017-05-12,紫椰菜,云南/陕西,1.8
2017-05-13,紫椰菜,云南/陕西,1.7
2017-05-14,紫椰菜,云南/陕西,1.8
2017-05-15,紫椰菜,云南/陕西,1.7
2017-05-16,紫椰菜,云南/陕西,1.8
2017-05-17,紫椰菜,云南/陕西,1.8
2017-05-18,紫椰菜,云南/陕西,1.7
2017-05-19,紫椰菜,云南/陕西,1.7
2017-05-20,紫椰菜,云南/陕西,1.7
2017-05-21,紫椰菜,云南/陕西,1.8
2017-05-22,紫椰菜,云南/陕西,1.8
